Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Violation Time,Violation County,From Hours In Effect,To Hours In Effect,Vehicle Color,Vehicle Year,Meter Number,Violation Post Code,Violation Description
RBL6231,GA,PAS,12/22/2016,36,4S,LINCO,1231P,BK,,,TAN,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HHU2823,NY,PAS,12/29/2016,21,4DSD,HONDA,1231P,K,1130A,0100P,RD,2016,,55 3,21-No Parking (street clean)
T690845C,NY,OMT,12/2/2016,46,SUBN,TOYOT,0024A,BX,,,GY,2015,,A 21,46A-Double Parking (Non-COM)
FXG0477,TX,PAS,12/16/2016,36,4D,HYUND,1031A,BK,,,,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GVM6213,NY,OMS,12/28/2016,21,4DSD,TOYOT,0819A,BX,0800A,0830A,GY,2013,,B 21,21-No Parking (street clean)
HAY7147,NY,PAS,12/19/2016,37,4DSD,HONDA,0512P,Q,0830A,0700P,BK,2015,405-3067,07 4,37-Expired Muni Meter
29554MD,NY,COM,12/2/2016,69,VAN,FORD,0632P,NY,0700A,0700P,WH,2013,,44,69-Failure to Disp Muni Recpt
T667195C,NY,OMT,12/30/2016,7,4DSD,TOYOT,1028P,MN,,,BK,2015,,,FAILURE TO STOP AT RED LIGHT
GCU6804,NY,PAS,12/1/2016,7,SUBN,NISSA,0642P,BK,,,BK,2016,,,FAILURE TO STOP AT RED LIGHT
HGU5747,NY,PAS,12/22/2016,21,SUBN,ROVER,0943A,K,0930A,1100A,GY,2016,,56 3,21-No Parking (street clean)
T683151C,NY,OMT,12/5/2016,14,4DSD,TOYOT,0412P,K,0400P,0700P,BLACK,2015,,11 3,14-No Standing
FCT8010,NY,PAS,12/6/2016,21,4DSD,ME/BE,0939A,K,0930P,1100A,GY,2016,,N 32,21-No Parking (street clean)
DFD2120,NY,PAS,12/1/2016,21,SUBN,TOYOT,1135A,K,1100A,1230A,GY,2014,,A 31,21-No Parking (street clean)
HFX1706,NY,OMS,12/3/2016,31,4DSD,NISSA,0449P,NY,0700A,0700P,SILVE,2016,,99 6,31-No Stand (Com. Mtr. Zone)
EHF4177,NY,PAS,12/16/2016,38,4DSD,HONDA,0405P,NY,0800A,0700P,BL,2013,,CC1,38-Failure to Display Muni Rec
T647989C,NY,OMT,12/22/2016,21,4DSD,NISSA,1114A,K,1100A,1230A,BK,2013,,A 31,21-No Parking (street clean)
DRB1786,NY,PAS,12/23/2016,21,SUBN,BMW,0858A,K,0830A,1000A,WH,2015,,56 3,21-No Parking (street clean)
47384MG,NY,COM,12/22/2016,36,SUBN,GMC,1206P,QN,,,WH,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GDM2210,NY,PAS,12/7/2016,46,SUBN,VOLVO,1215P,NY,,,BK,2016,,33 7,46A-Double Parking (Non-COM)
E73FPX,NJ,PAS,12/29/2016,7,CON,NISSA,0758P,QN,,,WHT,2015,,,FAILURE TO STOP AT RED LIGHT
16900MJ,NY,COM,12/16/2016,78,VAN,FORD,0300A,R,ALL,ALL,WHITE,2015,-,,
BLKSNSH9,NY,SRF,12/2/2016,36,2DSD,HONDA,0954A,BX,,,RD,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HNB6229,NY,PAS,12/27/2016,21,SUBN,CHRYS,0858A,K,0830A,1000A,BK,2017,,06 3,21-No Parking (street clean)
HAX4678,NY,PAS,12/14/2016,17,SUBN,FORD,0125P,Q,,,GY,2013,,R 41,17-No Stand (exc auth veh)
HMU3066,NY,PAS,12/5/2016,20,4DSD,HONDA,0656A,BX,,,SILVE,2016,,C 21,20A-No Parking (Non-COM)
51331PC,NY,IRP,12/10/2016,84,VAN,FRUEH,0819A,NY,,,MR,2016,,CC1,84-Platform lifts in low posit
GHF8083,NY,PAS,12/22/2016,14,4DSD,TOYOT,1053P,NY,,,RED,2015,,03A,14-No Standing
HFP9484,NY,PAS,12/12/2016,21,4DSD,TOYOT,1218P,K,1200A,0130P,BK,2012,,15 3,21-No Parking (street clean)
41740MH,NY,COM,12/8/2016,37,VAN,CHEVR,1027A,NY,,,WH,2013,118-3024,03 7,37-Expired Muni Meter
FBL8017,NY,PAS,12/24/2016,20,SUBN,NISSA,0608A,K,,,GY,2016,,W 32,20A-No Parking (Non-COM)
K36GNM,NJ,PAS,12/16/2016,36,4 DR,TOYOT,1014A,BX,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
FYS9839,NY,PAS,12/19/2016,21,SDN,HONDA,0940A,K,0900A,1030A,WHITE,2012,-,,
GST4257,NY,PAS,12/24/2016,21,SDN,BMW,0815A,K,0800A,0830A,WHITE,2014,-,,
FMS5330,NY,PAS,12/10/2016,21,4DSD,DODGE,0838A,Q,0830A,0900A,BLACK,2012,,06 4,21-No Parking (street clean)
HNC6325,NY,PAS,12/8/2016,20,4DSD,LEXUS,0852A,Q,0800A,0600P,GREY,2017,,J 41,20A-No Parking (Non-COM)
GPY9591,NY,PAS,12/20/2016,7,SUBN,TOYOT,0305P,BK,,,GY,2013,,,FAILURE TO STOP AT RED LIGHT
FMG5593,NY,PAS,12/21/2016,36,PICK,CHEVR,1019A,ST,,,GY,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
EEC2433,NY,PAS,12/10/2016,7,SUBN,JEEP,1101P,BK,,,BK,2012,,,FAILURE TO STOP AT RED LIGHT
HLM7287,NY,PAS,12/20/2016,36,4DSD,NISSA,1233P,QN,,,GY,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
GGL9561,NY,PAS,12/25/2016,46,SUBN,TOYOT,0310P,K,,,GY,2015,,01 3,46A-Double Parking (Non-COM)
GYX9769,NY,PAS,12/31/2016,21,SUBN,ACURA,0743A,NY,0730A,0800A,RD,2016,,O 77,21-No Parking (street clean)
CWL7953,NY,PAS,12/12/2016,36,SUBN,NISSA,1142A,ST,,,BL,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HBS6144,NY,PAS,12/10/2016,21,4DSD,NISSA,0806A,NY,0800A,0900A,WH,2013,,C 77,21-No Parking (street clean)
SR227Z,NJ,PAS,12/9/2016,36,4 DR,HONDA,1239P,ST,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
4C98H,NY,OMT,12/6/2016,36,TAXI,TOYOT,0828A,MN,,,YW,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GMB9911,NY,PAS,12/19/2016,36,SUBN,HONDA,0845A,BX,,,RD,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
HDW5210,NY,PAS,12/7/2016,37,4DSD,MAZDA,0115P,Q,0800A,1000P,BL,2016,434-3145,37 4,37-Expired Muni Meter
T660112C,NY,OMT,12/20/2016,7,SUBN,CHEVR,1035A,QN,,,BK,2014,,,FAILURE TO STOP AT RED LIGHT
CVU6797,NY,PAS,12/1/2016,36,SUBN,JEEP,1018A,BK,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
FXB4288,NY,PAS,12/7/2016,7,4DSD,HONDA,1141P,QN,,,BL,2012,,,FAILURE TO STOP AT RED LIGHT
GNW3140,NY,PAS,12/27/2016,38,4DSD,INFIN,0535P,Q,0900A,0700P,GY,2012,,43 4,38-Failure to Display Muni Rec
T88HBP,NJ,PAS,12/21/2016,7,WAGO,GMC,1228A,ST,,,BK,2017,,,FAILURE TO STOP AT RED LIGHT
HCF1137,NY,PAS,12/16/2016,14,SUBN,GMC,0324P,K,1200A,0600P,BK,2012,,H 31,14-No Standing
40816ME,NY,COM,12/1/2016,38,VAN,FORD,0231P,NY,0900A,0700P,WH,2013,,75 1,38-Failure to Display Muni Rec
83460MH,NY,COM,12/12/2016,19,DELV,FRUEH,1017A,Q,,,BROWN,2016,,01-A,19-No Stand (bus stop)
GWG5688,NY,PAS,12/13/2016,20,SUBN,LEXUS,0841A,BX,,,WH,2015,,18 2,20A-No Parking (Non-COM)
GUP1903,NY,OMS,12/22/2016,70,4DSD,NISSA,0129P,NY,,,BL,2015,,77,70A-Reg. Sticker Expired (NYS)
GYS3696,NY,PAS,12/6/2016,36,4DSD,HONDA,1222P,BK,,,BL,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
HLA6782,NY,PAS,12/27/2016,38,4DSD,NISSA,0423P,K,0900A,0700P,GY,2012,,01 3,38-Failure to Display Muni Rec
EVB3678,NY,PAS,12/13/2016,36,4DSD,TOYOT,0846A,BK,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
88183MH,NY,COM,12/29/2016,37,VAN,FORD,0148P,NY,0900A,0700P,WH,2016,144-3955,60 7,37-Expired Muni Meter
DT2017,NY,PAS,12/13/2016,38,4DSD,HONDA,0136P,Q,0830A,0700P,BLACK,2016,,07 4,38-Failure to Display Muni Rec
ENU8420,NY,PAS,12/9/2016,20,4DSD,NISSA,0543P,Q,0800A,0600P,WH,2013,,Q 41,20A-No Parking (Non-COM)
HMC6993,NY,PAS,12/1/2016,21,SUBN,JEEP,0858A,BX,0830A,1000A,WHITE,2015,,B 22,21-No Parking (street clean)
HKF3428,NY,PAS,12/13/2016,24,4DSD,INFIN,0723A,K,0700A,0400P,WH,2016,,N 32,24-No Parking (exc auth veh)
HCM4403,NY,PAS,12/27/2016,71,SUBN,NISSA,0425P,R,ALL,ALL,BLACK,2015,-,,
HAU4282,NY,PAS,12/20/2016,21,4DSD,TOYOT,0843A,BX,0830A,1000A,BK,2016,,04 2,21-No Parking (street clean)
HCP3462,NY,PAS,12/12/2016,71,SUBN,ROVER,0847A,BX,,,BLACK,2012,,08 2,71A-Insp Sticker Expired (NYS)
FCR7852,NY,PAS,12/8/2016,36,SUBN,JEEP,1148A,QN,,,WH,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
FYD4044,NY,PAS,12/22/2016,36,SUBN,FORD,1151A,ST,,,GY,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
T609319C,NY,OMT,12/13/2016,36,SUBN,CADIL,0152P,QN,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HFT5869,NY,PAS,12/21/2016,36,SUBN,NISSA,1233P,BK,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HLN9474,NY,PAS,12/3/2016,21,4DSD,NISSA,0812A,Q,0800A,0830A,GY,2014,,17 4,21-No Parking (street clean)
76111MD,NY,COM,12/16/2016,19,VAN,ME/BE,0923P,K,,,WH,2013,,CC2,19-No Stand (bus stop)
HLN7547,NY,PAS,12/8/2016,70,SUBN,ACURA,1102A,BX,,,BLACK,2017,,51 2,70A-Reg. Sticker Expired (NYS)
GST3840,NY,PAS,12/5/2016,36,SUBN,NISSA,0232P,BK,,,GY,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
HDY9996,NY,PAS,12/28/2016,7,4DSD,NISSA,0817P,QN,,,BL,2014,,,FAILURE TO STOP AT RED LIGHT
65082MB,NY,COM,12/6/2016,46,VAN,DODGE,0458P,BX,ALL,ALL,WHT,2015,-,,
HJP7825,NY,PAS,12/23/2016,36,PICK,DODGE,0200P,BK,,,BK,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
GYM6588,NY,PAS,12/6/2016,36,4DSD,LEXUS,1203P,BK,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GVA2485,NY,PAS,12/8/2016,70,SUBN,NISSA,0103P,Q,,,BK,2015,,39 4,70A-Reg. Sticker Expired (NYS)
SNIII,NY,SPO,12/21/2016,38,4DSD,ME/BE,0521P,K,0800A,0700P,WHITE,2015,,21 3,38-Failure to Display Muni Rec
T713834C,NY,OMT,12/14/2016,5,SUBN,HONDA,0656P,BK,,,BR,2016,,,BUS LANE VIOLATION
HJD2372,NY,PAS,12/12/2016,38,SUBN,HONDA,1212P,NY,0800A,0700P,BL,2016,,64,38-Failure to Display Muni Rec
GWE6359,NY,PAS,12/14/2016,38,SUBN,TOYOT,0942A,K,0830A,0700P,GY,2015,,SPCL,38-Failure to Display Muni Rec
HFK53586,NY,PAS,12/4/2016,40,SUBN,AUDI,0456A,K,ALL,ALL,WHITE,2015,-,,
GSY3446,NY,PAS,12/16/2016,21,4DSD,ME/BE,0747A,Q,0730A,0800A,WH,2012,,T 41,21-No Parking (street clean)
1C79H,NY,OMT,12/18/2016,7,TAXI,FORD,1144P,QN,,,YW,2012,,,FAILURE TO STOP AT RED LIGHT
DBD5317,NC,PAS,12/15/2016,36,4S,NISSA,1154A,BK,,,,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GXM7107,NY,PAS,12/13/2016,21,SDN,NISSA,0757A,K,0730A,0800A,BLACK,2015,-,,
GVA2725,NY,PAS,12/27/2016,20,4DSD,HONDA,0237P,K,,,BK,2014,,18 3,20A-No Parking (Non-COM)
HHV4718,NY,PAS,12/29/2016,37,SUBN,ACURA,0219P,BX,0830A,0700P,GY,2016,208-3055,20 2,37-Expired Muni Meter
HCZ7655,NY,PAS,12/2/2016,37,SUBN,ACURA,0211P,Q,0800A,1000P,BK,2012,472-3015,37 4,37-Expired Muni Meter
GVG2006,NY,PAS,12/10/2016,38,2DSD,HYUND,0244P,Q,0900A,0700P,GY,2014,,G 41,38-Failure to Display Muni Rec
VFH1264,VA,PAS,12/5/2016,36,4D,NISSA,0153P,BK,,,SIL,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
EDJ5848,NY,PAS,12/14/2016,14,SUBN,ACURA,0451P,K,,,WH,2016,,46 3,14-No Standing
HMT3312,NY,PAS,12/23/2016,21,SUBN,HYUND,1142A,Q,1130A,0100P,WHITE,2017,,29 4,21-No Parking (street clean)
HHB9492,NY,PAS,12/6/2016,36,SUBN,LEXUS,0127P,ST,,,BK,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
GGB6844,NY,PAS,12/28/2016,38,2DSD,HONDA,0415P,K,0800A,0700P,SILVE,2013,,14 3,38-Failure to Display Muni Rec
AC67202,CT,PAS,12/20/2016,7,4W,VOLKS,0553P,QN,,,GRY,2016,,,FAILURE TO STOP AT RED LIGHT
GSW7840,NY,PAS,12/22/2016,21,2DSD,SMART,0928A,K,0900A,1030A,GY,2015,,L 31,21-No Parking (street clean)
FLOORDNY,NY,SRF,12/23/2016,40,4DSD,TOYOT,1057P,K,,,GY,2014,,A 31,40-Fire Hydrant
44190MH,NY,COM,12/22/2016,14,DELV,FORD,0803A,NY,0700A,1000A,YELLO,2016,,50 7,14-No Standing
GGD3796,NY,PAS,12/29/2016,20,PICK,CHEVR,0214A,Q,,,RED,2013,,R 41,20A-No Parking (Non-COM)
GRD5784,NY,PAS,12/16/2016,21,SUBN,KIA,0931A,K,0900A,1030A,GRAY,2012,-,,
GNJ3682,NY,PAS,12/31/2016,21,4DSD,LEXUS,0814A,Q,0800A,0830A,GY,2016,,CC1,21-No Parking (street clean)
GLN2753,NY,PAS,12/4/2016,40,4DSD,NISSA,0358P,K,,,BR,2014,,44 3,40-Fire Hydrant
GMV4165,NY,PAS,12/11/2016,46,4DSD,TOYOT,1246P,Q,,,WH,2014,,15 4,46A-Double Parking (Non-COM)
T605844C,NY,OMT,12/13/2016,31,4DSD,CHRYS,0235P,NY,0700A,0700P,BL,2014,,07 6,31-No Stand (Com. Mtr. Zone)
HCS9646,NY,PAS,12/26/2016,50,4DSD,HONDA,0228P,K,,,GY,2015,,03 3,50-Crosswalk
GHV4783,NY,PAS,12/22/2016,5,SUBN,NISSA,0654P,BK,,,BK,2013,,,BUS LANE VIOLATION
HAY3147,NY,PAS,12/16/2016,21,SUBN,TOYOT,1224P,K,1130A,0100P,WH,2015,,R 32,21-No Parking (street clean)
HFA3594,NY,PAS,12/8/2016,36,4DSD,NISSA,1015A,QN,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
HNP3597,NY,PAS,12/22/2016,74,2DSD,BMW,0534P,BX,,,RED,2013,,M 23,74A-Improperly Displayed Plate
14881MJ,NY,COM,12/27/2016,19,VAN,FRUEH,1024A,NY,,,WHITE,2016,,59 7,19-No Stand (bus stop)
91564MH,NY,COM,12/19/2016,38,VAN,DODGE,1006A,K,0900A,0700P,WH,2016,,33 3,38-Failure to Display Muni Rec
GHW5407,NY,PAS,12/16/2016,36,4DSD,TOYOT,0928A,QN,,,WH,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
HJX3453,NY,PAS,12/20/2016,21,,BMW,1015A,BX,ALL,ALL,WHITE,2013,-,,
HJH2929,NY,PAS,12/20/2016,17,SDN,HYUND,1032A,R,0700A,0500P,BLK,2017,-,,
T680758C,NY,OMT,12/7/2016,21,SDN,FORD,1142A,K,1130A,0100P,GREEN,2015,-,,
GXT1258,NY,PAS,12/20/2016,21,SUBN,ME/BE,1024A,Q,0900A,1030A,BK,2017,,08-A,21-No Parking (street clean)
25111LV,NY,OML,12/6/2016,5,SUBN,FORD,0945A,BX,,,WH,2015,,,BUS LANE VIOLATION
MKX6769,NY,PAS,12/30/2016,21,SDN,HONDA,1137A,Q,1130A,0100P,BLACK,2016,-,,
HFZ9053,NY,PAS,12/2/2016,38,SUBN,HONDA,0331P,R,0900A,0600P,RD,2016,,04-P,38-Failure to Display Muni Rec
17430TY,NY,OMT,12/23/2016,36,4DSD,HONDA,0218P,BX,,,BL,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GEP7565,NY,PAS,12/29/2016,70,SUBN,NS/OT,1033A,Q,,,BLACK,2013,,15 4,70A-Reg. Sticker Expired (NYS)
JJX931,MD,PAS,12/4/2016,40,SDN,INFIN,1249A,Q,ALL,ALL,GY,2014,-,,
EMV2689,NY,PAS,12/23/2016,21,4DSD,ME/BE,1207P,BX,1130A,0100P,WH,2014,,03 2,21-No Parking (street clean)
ADS4822,NY,PAS,12/24/2016,38,4DSD,HONDA,1126A,K,0900A,0700P,BL,2015,,18 3,38-Failure to Display Muni Rec
T675569C,NY,OMT,12/6/2016,31,4DSD,HONDA,1237P,NY,0700A,0600P,BK,2015,,23 1,31-No Stand (Com. Mtr. Zone)
ERS1786,NY,PAS,12/8/2016,36,SUBN,TOYOT,0408P,QN,,,WH,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
DVS6031,NY,PAS,12/19/2016,71,4DSD,TOYOT,1055A,K,,,BLACK,2016,,46 3,71A-Insp Sticker Expired (NYS)
DZH5162,NY,PAS,12/20/2016,36,SUBN,HONDA,0233P,QN,,,RD,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
GFE3216,NY,PAS,12/28/2016,37,SUBN,FORD,1235P,Q,0900A,0700P,GY,2013,412-3022,22 4,37-Expired Muni Meter
T28ETN,NJ,PAS,12/14/2016,7,4 DR,FORD,0234P,BK,,,RD,2014,,,FAILURE TO STOP AT RED LIGHT
HFZ6412,NY,PAS,12/5/2016,36,4DSD,NISSA,0828A,BK,,,RD,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
40146MH,NY,COM,12/13/2016,47,REFG,KENWO,1133A,NY,0700A,0700P,WH,2016,,01 6,47-Double PKG-Midtown
HCB3241,NY,PAS,12/21/2016,27,SDN,VOLKS,0700P,K,ALL,ALL,WH,2016,-,,
T653923C,NY,OMT,12/28/2016,38,SUBN,TOYOT,0451P,K,0800A,0700P,BK,2014,,18 3,38-Failure to Display Muni Rec
HJP2552,NY,PAS,12/30/2016,21,4DSD,FORD,0808A,Q,0800A,0830A,RD,2013,,N 41,21-No Parking (street clean)
T679297C,NY,OMT,12/15/2016,19,SDN,TOYOT,0931A,Q,ALL,ALL,BLK,2015,-,,
HEF5944,NY,PAS,12/20/2016,21,SUBN,DODGE,0315A,NY,0300A,0600A,BLK,2016,-,,
GTV4788,NY,PAS,12/8/2016,36,SUBN,BMW,0312P,BK,,,GY,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
HDX7594,NY,PAS,12/21/2016,36,2DSD,INFIN,0159P,BX,,,GY,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
GND6144,NY,PAS,12/13/2016,40,4DSD,MINI,0657P,NY,,,GR,2014,,02 8,40-Fire Hydrant
HKM6654,NY,OMS,12/31/2016,46,2DSD,SMART,0115P,Q,,,WH,2016,,41 4,46A-Double Parking (Non-COM)
CDV5183,NY,PAS,12/12/2016,36,4DSD,BMW,1221P,BX,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GWU9001,NY,PAS,12/19/2016,70,4DSD,FORD,1000A,Q,,,GREY,2014,,18 4,70B-Impropr Dsply of Reg (NYS)
GCU5544,NY,PAS,12/28/2016,70,SUBN,SUBAR,0932A,Q,,,BK,2017,,15 4,70A-Reg. Sticker Expired (NYS)
KFB7347,PA,PAS,12/19/2016,36,SW,HYUND,1002A,QN,,,,2017,,,PHTO SCHOOL ZN SPEED VIOLATION
56671MC,NY,COM,12/23/2016,38,VAN,FORD,1009A,NY,1000A,0400P,WH,2012,,39,38-Failure to Display Muni Rec
HKR8781,NY,PAS,12/12/2016,36,4DSD,HONDA,0148P,QN,,,BK,2013,,,PHTO SCHOOL ZN SPEED VIOLATION
EUE7174,NY,PAS,12/22/2016,5,SUBN,JEEP,0649P,QN,,,BK,2014,,,BUS LANE VIOLATION
FSY7350,NY,PAS,12/6/2016,7,SUBN,JEEP,0421P,BX,,,BL,2015,,,FAILURE TO STOP AT RED LIGHT
61609MC,NY,COM,12/2/2016,19,VAN,FORD,1253P,K,,,WH,2013,,56 3,19-No Stand (bus stop)
HBR1402,NY,PAS,12/28/2016,21,4DSD,HONDA,1006A,K,0930A,1100A,BK,2015,,CC1,21-No Parking (street clean)
76877MJ,NY,COM,12/30/2016,37,VAN,FORD,1025A,NY,0830A,0700P,BL,2016,118-3027,47 7,37-Expired Muni Meter
HAT7408,NY,PAS,12/21/2016,38,SDN,PORSC,1048P,NY,0600P,1200A,BLK,2015,-,,
GVL8838,NY,PAS,12/19/2016,21,SUBN,HONDA,0009A,BX,1200A,0300A,BK,2012,,I 21,21-No Parking (street clean)
61237MC,NY,COM,12/23/2016,14,VAN,FORD,0722A,NY,,,WHITE,2012,,CCC,14-No Standing
HMT4888,NY,PAS,12/21/2016,21,SUBN,JEEP,0842A,Q,0830A,1000A,GY,2014,,A 42,21-No Parking (street clean)
GVK9611,NY,PAS,12/7/2016,36,SUBN,PORSC,0119P,BK,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
GLH3867,NY,PAS,12/31/2016,20,SUBN,BMW,1227P,Q,0800A,0600P,GY,2014,,05 4,20A-No Parking (Non-COM)
D351BM,NY,PAS,12/22/2016,21,4DSD,TOYOT,0939A,Q,0930A,1000A,BK,2016,,11 4,21-No Parking (street clean)
7H92D,NY,OMT,12/29/2016,19,TAXI,TOYOT,0837A,NY,,,YELLO,2014,,11 6,19-No Stand (bus stop)
68751MH,NY,COM,12/5/2016,51,VAN,FORD,0147P,Q,,,WH,2016,,L 41,51-Sidewalk
67900MH,NY,COM,12/13/2016,20,VAN,FORD,0920A,NY,ALL,ALL,BLUE,2015,-,,
N89FFN,NJ,PAS,12/19/2016,36,4 DR,BUICK,1026A,BK,,,,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
FLS5235,NY,PAS,12/30/2016,46,SUBN,TOYOT,0105P,K,,,BK,2015,,J 32,46A-Double Parking (Non-COM)
HFE2057,NY,PAS,12/12/2016,40,SDN,FORD,0020A,K,ALL,ALL,RED,2017,-,,
81842MH,NY,COM,12/14/2016,36,VAN,CHEVR,0131P,QN,,,YW,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GXR7348,NY,PAS,12/27/2016,21,SUBN,JEEP,0924A,NY,0900A,1030A,GY,2015,,01 7,21-No Parking (street clean)
EEW3784,NY,PAS,12/23/2016,40,SUBN,JEEP,0719A,K,,,BL,2015,,E 32,40-Fire Hydrant
63593MC,NY,COM,12/1/2016,19,DELV,FRUEH,1247P,Q,,,BROWN,2013,,43 4,19-No Stand (bus stop)
GCK4775,NY,PAS,12/22/2016,40,SUBN,LEXUS,0706P,K,,,WH,2015,,CC2,40-Fire Hydrant
HBU3320,NY,PAS,12/5/2016,21,SUBN,HYUND,0908A,K,0900A,1030A,GY,2017,,L 32,21-No Parking (street clean)
46716MJ,NY,COM,12/28/2016,82,VAN,FORD,0122P,NY,,,BL,2013,,47,82-Unaltered Commerc Vehicle
32773ME,NY,COM,12/24/2016,38,VAN,FORD,0127P,NY,0800A,0700A,WH,2013,,15 7,38-Failure to Display Muni Rec
FJE3604,NY,PAS,12/29/2016,5,4DSD,LINCO,0552P,MN,,,BL,2015,,,BUS LANE VIOLATION
JRB1UE,NY,OMT,12/21/2016,36,SUBN,CHEVR,0742A,QN,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
92114ME,NY,COM,12/22/2016,16,VAN,FORD,0132P,NY,0700A,0600P,WH,2015,,59,16-No Std (Com Veh) Com Plate
1M50A,NY,OMT,12/17/2016,7,TAXI,TOYOT,0156P,BX,,,YW,2014,,,FAILURE TO STOP AT RED LIGHT
N39ARA,NJ,PAS,12/12/2016,5,4 DR,TOYOT,1107A,BK,,,GY,2012,,,BUS LANE VIOLATION
GCX7716,NY,PAS,12/6/2016,19,4DSD,INFIN,0753A,Q,,,WH,2015,,V 41,19-No Stand (bus stop)
HKA6620,NY,PAS,12/17/2016,19,4DSD,TOYOT,0108A,NY,,,GY,2014,,15E,19-No Stand (bus stop)
HGU4569,NY,PAS,12/8/2016,36,4DSD,HYUND,1251P,BK,,,BL,2017,,,PHTO SCHOOL ZN SPEED VIOLATION
HGZ9417,NY,PAS,12/6/2016,38,4DSD,NISSA,1236P,BX,0830P,0700P,BK,2012,,14 2,38-Failure to Display Muni Rec
FJZ2469,NY,PAS,12/13/2016,46,SUBN,TOYOT,1105A,K,,,GY,2014,,A 31,46A-Double Parking (Non-COM)
HEB7806,NY,PAS,12/20/2016,36,4DSD,NISSA,1141A,BK,,,GY,2012,,,PHTO SCHOOL ZN SPEED VIOLATION
HEC9232,NY,PAS,12/28/2016,37,4DSD,ACURA,0422P,K,0830A,0700P,WH,2016,309-1433,32 3,37-Expired Muni Meter
T707865C,NY,OMT,12/3/2016,20,4DSD,TOYOT,0535A,BX,,,GY,2013,,42 2,20A-No Parking (Non-COM)
GRD7700,NY,PAS,12/16/2016,36,SUBN,HONDA,1229P,BK,,,BL,2014,,,PHTO SCHOOL ZN SPEED VIOLATION
HAU4930,NY,PAS,12/7/2016,21,SUBN,TOYOT,1153A,BX,1130A,0100P,SILVE,2015,,18 2,21-No Parking (street clean)
HAY3986,NY,PAS,12/9/2016,38,4DSD,HONDA,1021A,Q,0800A,0700P,BK,2015,,19 4,38-Failure to Display Muni Rec
GZN9402,NY,PAS,12/9/2016,21,4DSD,HONDA,1140A,K,1130A,0100P,GY,2014,,18 3,21-No Parking (street clean)
82198JW,NY,COM,12/20/2016,51,REFG,ISUZU,0909P,Q,,,WH,2013,,L 41,51-Sidewalk
83361MD,NY,COM,12/14/2016,71,VAN,FORD,1144A,K,,,WH,2012,,07 3,71A-Insp Sticker Expired (NYS)
GJY8147,NY,PAS,12/6/2016,36,4DSD,HONDA,0831A,BK,,,GY,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
GTK1838,NY,PAS,12/23/2016,36,4DSD,NISSA,0822A,QN,,,BK,2015,,,PHTO SCHOOL ZN SPEED VIOLATION
HHF1302,NY,OMS,12/27/2016,21,4DSD,FORD,1043A,K,0930A,1100A,GY,2017,,C 32,21-No Parking (street clean)
52896MH,NY,COM,12/7/2016,20,VAN,FORD,0317P,Q,,,WH,2016,,J 41,20-No Parking (Com Plate)
HAM1440,NY,PAS,12/2/2016,36,4DSD,DODGE,0325P,QN,,,BK,2016,,,PHTO SCHOOL ZN SPEED VIOLATION
